ID	longitude	latitude	nameTag	language	translation	translationCount	transliteration	transliterationCount	
1000000033133160	77.56666	13.0220867	Indian Institute of Science						
1000000033133170	77.568211	13.0378751	Tank Bund Road						
1000000033133180	77.5680438	13.0377502	Tank Bund Road						
1000000033133180	77.5659196	13.036995	Tank Bund Road						
1000000033194590	77.6584678	13.2011182	Airport Trumpet Flyover						
1000000033278950	77.5877177	12.9113816	21st Main						
1000000033278950	77.5868687	12.9121835	6th A Cross						
1000000033278950	77.5868674	12.9124337	6th Cross						
1000000033278950	77.5868539	12.9114174	8th Cross						
1000000033300480	77.7204222	12.9757821	Dell Services						
1000000033300490	77.7236461	12.9752016	Central Warehouse						
1000000033300490	77.7219899	12.9819964	5b road						
1000000033300520	77.7288895	12.984321	1st Main Road						
1000000033300570	77.7134575	12.9820312	Seetharampalya Lake						
1000000033300660	77.7440553	12.992285	CONCOR						
1000000033301070	77.6961695	12.9969985	Phoenix Market City						
1000000033301190	77.7087125	12.9775972	Graphite India Limited						
1000000033494870	77.701579	13.2070462	Kempegowda International Airport						
1000000033541170	77.5781582	12.8984434	Jaraganahalli Lake						
1000000033541180	77.5817336	12.895267	Puttenahalli Main Road						
1000000033541350	77.5741356	12.8916811	Chunchagatta Main Raod						
1000000033541360	77.5754224	12.8883029	Chunchagatta Lake						
1000000033541370	77.5789178	12.8881914	9th Cross						
1000000033541390	77.5800898	12.8893461	5th Main						
1000000033541390	77.5809949	12.8879135	10th Cross						
1000000033541390	77.5809984	12.886553	11th Cross						
1000000033541390	77.5806808	12.887904	4th Main						
1000000033541390	77.5809949	12.8879135	3rd Main						
1000000033541400	77.5806473	12.8916836	2nd Cross						
1000000033541400	77.5806992	12.891028	4th Main						
1000000033541400	77.5813082	12.8917087	2nd Main						
1000000033541400	77.5799294	12.8901414	5th Cross						
1000000033541400	77.5813561	12.8894415	2nd Main						
1000000033541400	77.580005	12.8897663	6th Cross						
1000000033541410	77.5800898	12.8893461	7th Cross						
1000000033541420	77.5779965	12.8892588	7th Cross						
1000000033541460	77.5774975	12.8911572	2nd Cross						
1000000033541460	77.5807351	12.890626	4th Cross						
1000000033541470	77.5789355	12.8906728	7th Main						
1000000033541470	77.5783726	12.8930615	1st Main						
1000000033724970	77.618123	12.9993707	Kenchappa Road						
1000000033725010	77.6167541	13.0035912	Clarke Road						
1000000033725010	77.6143133	13.0061339	Davis Road						
1000000033725070	77.6169773	13.0041038	Richards Park						
1000000033725150	77.6162548	12.9973524	Stephens Road						
1000000033820160	77.6255219	13.0594281	Bhagyashree Royale Main Road						
1000000033833500	77.6266461	13.0551295	Abdul Kalam Road						
1000000033833500	77.6258149	13.0577411	Rachenahalli Main Road						
1000000033999320	77.7956019	12.7613232	Hosur Road						
1000000033999330	77.7989322	12.7580438	Hosur Road						
1000000034121900	77.6217964	13.0494002	Manyata Embassy Business Park						
1000000034161420	77.6105332	13.0580329	Kempegowda Road						
1000000034167480	77.6280586	13.049675	2nd Cross						
1000000034167480	77.635648	13.0482216	Sawmill Road						
1000000034167480	77.6331892	13.0477786	Sarai Palya Main Road						
1000000034167480	77.6221472	13.0424124	SLV Spring Fields						
1000000034584750	77.6358018	13.0524923	3rd Main Road						
1000000034748790	77.6302551	12.9408332	28th Cross Rd						
1000000034824640	77.6381303	13.0508461	11th Main Road						
1000000034824640	77.6378321	13.0509048	10th Main Road						
1000000034824640	77.6377535	13.0521304	9th Main Road						
1000000034824640	77.6354336	13.0525607	2nd Main Road						
1000000034824640	77.6350635	13.0526293	1st Main Road						
1000000035006100	77.5624831	13.1824341	Azalea						
1000000035006100	77.5624789	13.1825068	Azalea						
1000000035006100	77.5593193	13.1819261	Azalea						
1000000035006100	77.5587845	13.1805835	Serissa						
1000000035006110	77.5605251	13.1804924	Jacobina						
1000000035006110	77.5597434	13.1802583	Magnolia						
1000000035006110	77.5597434	13.1802583	Jolanum						
1000000035006110	77.5580819	13.1809925	Tithonia						
1000000035006110	77.5580819	13.1809925	Vinca						
1000000035006110	77.5571225	13.1816622	Nerium						
1000000035006110	77.5570188	13.1824722	Datura						
1000000035006110	77.5581566	13.1834601	Lantana						
1000000035006120	77.5589677	13.1836315	Gardenia						
1000000035006120	77.5569089	13.1832576	Punica						
1000000035006120	77.5570188	13.1824722	Ibiscus						
1000000035006120	77.5610763	13.1826536	Angelonia						
1000000035006120	77.5618037	13.1825833	Justicia						
1000000035006120	77.5624789	13.1825068	Gustavia						
1000000035006120	77.5631641	13.1824309	Euphorbia						
1000000035006120	77.5633278	13.1823262	Bixa						
1000000035006120	77.5626491	13.1824142	Cassia						
1000000035006130	77.5619828	13.1824939	Crossandra						
1000000035006130	77.5612866	13.1825699	Cestrum						
1000000035006300	77.5597009	13.181988	North West County						
1000000035024410	77.5679114	12.9377857	7th Cross	 Subbarama Chetty St					
1000000035030040	77.6427157	13.0593871	K. Narayanapura Main Road						
1000000035030040	77.6370381	13.0669539	Hegde Nagar Main Road						
1000000035030190	77.6348475	13.0847078	Thanisandra Main Road						
1000000035030420	77.6083174	13.1045449	Kogilu Main Road						
1000000035030420	77.5944393	13.0954605	B.B. Road						
1000000035030420	77.5965428	13.0978539	B.B. Road						
1000000035030420	77.5986907	13.1012236	B.B. Road						
1000000035030420	77.5951196	13.0962529	B.B. Road						
1000000035030420	77.5964522	13.0979436	B.B. Road						
1000000035030420	77.5956662	13.0967126	B.B. Road						
1000000035030430	77.5945617	13.0953542	B.B. Road						
1000000035030490	77.5784927	13.1150384	Prestige Monte Carlo						
1000000035090010	77.6298432	13.0379051	18th Main Road						
1000000035090010	77.6295605	13.0377399	17th C Main Road						
1000000035090010	77.6318688	13.0351959	12th Main Road						
1000000035090060	77.6364953	13.0285679	Little Sisters of the Poor						
1000000035126260	77.6621972	12.9786046	Kelagiankare Lake						
1000000035133590	77.6461884	12.9779337	Chinmaya Mission Hospital						
1000000035133670	77.644103	12.9712439	Indira Nagar Park						
1000000035133690	77.6449343	12.9708348	11th Main Road						
1000000035133710	77.6418347	12.9720355	1st Cross Road						
1000000035133710	77.6419696	12.9696167	1st Cross Road						
1000000035135590	77.6014987	13.0014886	6th Main	 I T I Layout					
1000000035185820	77.6467685	13.0472495	Bangalore International School						
1000000035192870	77.6374566	13.0521856	8th Main Road						
1000000035192870	77.6371447	13.0522434	7th Main Road						
1000000035192870	77.636832	13.0523014	6th Main Road						
1000000035192870	77.636537	13.0523561	5th Main Road						
1000000035192870	77.6362032	13.052418	4th Main Road						
1000000035192870	77.6356657	13.0530694	Rathna Lavender						
1000000035192890	77.6365426	13.0524207	Sanchar Nagar						
1000000035193180	77.6300192	13.037575	38th Cross Road						
1000000035193190	77.6323292	13.034044	11th Main Road						
1000000035212630	77.6198271	13.0044324	Hennur Main Road						
1000000035212630	77.6181813	13.0036318	Cookson Road						
1000000035213750	77.6255219	13.0594281	1st Cross						
1000000035213750	77.6248544	13.0597084	3rd Cross						
1000000035213750	77.6252092	13.0595528	2nd Cross						
1000000035213750	77.6252657	13.0600912	Bhagyashree Royale						
1000000035214380	77.6276413	13.0399987	25th Cross						
1000000035214380	77.6271581	13.0400656	24th Cross						
1000000035214380	77.6268024	13.0401149	23rd Cross						
1000000035214380	77.6264743	13.0401604	22nd Cross						
1000000035214380	77.6261479	13.0402057	21st Cross						
1000000035214390	77.6258137	13.040252	20th Cross						
1000000035214390	77.6278806	13.0412687	Anriya Atrius						
1000000035214390	77.6274274	13.0421212	Ganga Heights						
1000000035214390	77.6262962	13.0416366	Sri Lakshmi Srinivasa Convention Hall						
1000000035214390	77.6262513	13.0413659	Sri Lakshmi Venkatesha Convention Hall						
1000000035214390	77.6256542	13.0410815	G.H. Paradise						
1000000035214430	77.6360724	13.0523089	Meena Mansion						
1000000035214600	77.6263685	13.0584995	NR Green Woods						
1000000035215320	77.6373436	13.0349156	Veeranna Garden						
1000000035215320	77.6355701	13.0347166	2nd Cross Road						
1000000035277210	77.5968219	12.9913598	Alliance Francaise						
1000000035277210	77.5943418	12.9894982	Millers Tank Bund Road						
1000000035279860	77.6504012	12.9530685	Golf View Campus						
1000000035311980	77.6533603	12.9822201	Gas Turbine Research Establishment (GTRE)						
1000000035312030	77.6640697	12.9591525	Dr. B.R. Ambedkar Park						
1000000035323540	77.6595807	12.9743703	Bharat Earth Movers Limited - BEML						
1000000035323870	77.6714294	12.9858909	Kaggadasspura Main Road						
1000000035324030	77.688129	12.9748222	Doddanekundi Lake						
1000000035326940	77.6604813	12.9811888	LRDE						
1000000035344950	77.6631368	12.9574553	Airport Arrival Road						
1000000035423470	77.6346669	13.0324866	10th Main						
1000000035605780	77.6318626	12.9175173	4th Avenue						
1000000035694990	77.6354867	13.031161	Shanimahatma Temple Road						
1000000035695000	77.6316542	13.0305247	Ashram Road						
1000000035695000	77.6325559	13.030442	Vintage Prime						
1000000035695420	77.6296639	13.0359937	35th Cross Road						
1000000035695430	77.6286397	13.038883	Chip'n' Dale						
1000000035695580	77.633186	13.0321001	Trinity Paradise						
1000000035703030	77.6407102	13.0388782	Sadupadesa College						
1000000035703030	77.6388691	13.0363529	Asanath College						
1000000035900980	77.5571571	13.0177994	Deendayal Upadhyaya Flyover						
1000000035901360	77.5387708	13.0434602	HMT Main Road						
1000000035901360	77.5175014	13.0492805	BWSSB Pipeline Track						
1000000035901370	77.5280921	13.0330647	SRS Main Road						
1000000035901710	77.5331339	13.0364262	Platinum City						
1000000035901710	77.53263	13.0341695	Indian Plywood Industries Research and Training Institute - IPIRTI						
1000000035901720	77.5359529	13.0326198	Central Manufacturing Technology Institute - CMTI						
1000000035901720	77.5315937	13.0376553	Nacons O Block						
1000000035909120	77.642918	13.046453	1st Cross						
1000000035909120	77.6427728	13.0468402	2nd Cross						
1000000035909120	77.6427716	13.047548	3rd Cross						
1000000035909120	77.6426425	13.0470625	Ashalaya Layout						
1000000035909200	77.642799	13.0466303	Carmel School						
1000000035909410	77.6495996	13.0513485	Blessing Garden Layout						
1000000035909740	77.6447751	13.0501003	Woods Enclave						
1000000035909740	77.644726	13.0498998	Nanthur Farm						
1000000035910060	77.6417922	13.0524768	1st Main						
1000000035910060	77.6414171	13.0514828	2nd Main						
1000000035910060	77.6433188	13.0518203	1st Cross						
1000000035910060	77.6402652	13.0524214	9th Cross						
1000000035910060	77.6406554	13.0524356	8th Cross						
1000000035910060	77.6409922	13.0524478	7th Cross						
1000000035910060	77.6413826	13.052462	6th Cross						
1000000035910070	77.6417922	13.0524768	5th Cross						
1000000035910070	77.6422781	13.0524945	4th Cross						
1000000035910070	77.6426723	13.0525088	3rd Cross						
1000000035910070	77.6429937	13.0525204	2nd Cross						
1000000035910070	77.6399605	13.0523951	10th Cross						
1000000035910070	77.6416924	13.051919	BDS Gardens						
1000000035910660	77.6536453	13.0532882	1st Main						
1000000035910660	77.6543555	13.0508578	2nd B Main						
1000000035910660	77.6542791	13.0524461	3rd A Main						
1000000035910660	77.6545708	13.0533007	2nd A Main						
1000000035910670	77.6536467	13.0538052	1st A Main						
1000000035910670	77.6539586	13.0532924	1st A Cross						
1000000035910670	77.6542742	13.0532967	2nd A Cross						
1000000035910670	77.6545708	13.0533007	3rd A Cross						
1000000035910670	77.6550491	13.0524533	4th A Cross						
1000000035910670	77.6547083	13.0520522	3rd B Cross						
1000000035910670	77.6540685	13.0520373	1st B Main						
1000000035910670	77.6543442	13.0520437	2nd B Cross						
1000000035911230	77.6639499	13.0550735	Avalahalli Main Road						
1000000035911230	77.657844	13.0562426	Avalahalli Main Road						
1000000035911230	77.6673615	13.0526399	Lake Dew						
1000000035911230	77.6711715	13.0544395	Archana Complex						
1000000035911230	77.6701018	13.0624403	Dodda Gubbi Road						
1000000035911240	77.6694264	13.0640079	Shri Vidya Niketan School and College						
1000000035912010	77.6714777	13.0644549	Asha Township						
1000000035912010	77.6716107	13.0653119	Asha Township						
1000000035912230	77.6639385	13.0664932	Association of People with Disability						
1000000035912230	77.6598761	13.0694633	Karnataka Rehabilitation Center						
1000000035912580	77.6550044	13.0640039	Premier Park						
1000000035912580	77.6543975	13.0623294	South Asia Institute of Advanced Christian Studies						
1000000035912590	77.6530612	13.0586144	Aiyappa Temple Street						
1000000035912590	77.6515856	13.0618474	Shree Nanjundeshwara Kalyana Mantapa						
1000000035912590	77.6488376	13.0571001	Byrathi Main Road						
1000000035912610	77.6467299	13.0548465	Hennur Bagalur Road						
1000000035912610	77.6462554	13.0535342	Hennur Bagalur Road						
1000000035912760	77.6449083	13.0508402	The Pentecostal Mission						
1000000035912760	77.6502046	13.0582301	Evergreen Layout						
1000000035912930	77.6468621	13.0522464	Kinesis Tennis Academy						
1000000035913750	77.6460213	13.0453088	Sewage Treatment Plant						
1000000035927360	77.6439555	13.0470145	Sisters of St Charles						
1000000035927360	77.6465293	13.052514	New Baldwin School						
1000000035927710	77.6422374	13.0526642	Subin Apartments						
1000000035933160	77.6553582	13.0603228	Shastha Gardens						
1000000035933160	77.6565221	13.0602923	Whispering Greens						
1000000035933160	77.6578171	13.0598669	Sri Krishna Garden						
1000000035933170	77.661958	13.0598732	Premier Garden						
1000000035933490	77.6609899	13.055979	Basaveshwara Farm						
1000000035933500	77.6669149	13.0547872	Ferns Meadows						
1000000035933500	77.6692042	13.0543764	SKMR						
1000000035933500	77.6699885	13.0525617	Shree Concrete Blocks and Pavers						
1000000035933500	77.6741298	13.0524618	2nd Cross						
1000000035933500	77.6741609	13.0527512	1st Cross						
1000000035933510	77.674456	13.0524418	SRS Township						
1000000035933510	77.6740976	13.0521623	3rd Cross						
1000000035933720	77.6905199	13.0516485	Rampura Main Road						
1000000035933720	77.6830923	13.0663171	St George High School						
1000000035933720	77.6832667	13.0676259	Mission Centre						
1000000035933940	77.668641	13.068188	Athina Township						
1000000035933950	77.666079	13.0682633	Sharma Farm House						
1000000035933950	77.6663021	13.0692875	Nandini Farm						
1000000035934660	77.6510358	13.0542627	Santhosh Building						
1000000035934660	77.649048	13.055631	Chikkabyrathi Cross						
1000000035934660	77.6479466	13.0553682	Chateliers						
1000000036054480	77.6434665	12.975721	3rd Main Road						
1000000036054480	77.6434249	12.9767154	2nd Main Road						
1000000036054710	77.6434028	12.9772393	1st Main Road						
1000000036054710	77.6429023	12.9777394	Old Syndicate Bank Road						
1000000036054710	77.6460523	12.9758049	6th Cross Road						
1000000036054710	77.6454937	12.9757868	5th Cross Road						
1000000036054710	77.6417062	12.9749864	1st Cross Road						
1000000036054720	77.6422253	12.9766773	2nd Cross Road						
1000000036054720	77.642817	12.9766977	3rd Cross Road						
1000000036054720	77.6434665	12.975721	4th Cross Road						
1000000036054720	77.6415949	12.9777004	1st Cross						
1000000036054720	77.6429023	12.9777394	2nd Cross						
1000000036054720	77.6442258	12.9777898	1st A Cross						
1000000036054720	77.643494	12.9750577	4th Main Road						
1000000036054720	77.6450655	12.9745039	5th Cross Road						
1000000036054720	77.6461247	12.9745498	5th Main Road						
1000000036257670	77.6226257	12.9753958	Bazaar Street						
1000000036327860	77.6432004	12.9720732	4th Cross Road						
1000000036327860	77.6419696	12.9696167	12th A Main						
1000000036327860	77.642011	12.9690339	12th 'B' Main						
1000000036327860	77.6419864	12.9677446	New Horizon						
1000000036327860	77.6427461	12.9681962	4th Cross Road						
1000000036327870	77.6434047	12.9671461	14th A Main						
1000000036327870	77.641384	12.9668268	15th Main						
1000000036327870	77.642249	12.9646133	1st Cross						
1000000036327870	77.6422643	12.9633862	17th Main						
1000000036327870	77.6421238	12.9630859	1st Cross						
1000000036327870	77.6449019	12.975441	Defence Colony Childrens Park						
1000000036327880	77.6445031	12.9762467	Defence Colony Park						
1000000036328300	77.6008812	12.9678367	LIC Civil Station East (Old Reserve Bank)						
1000000036328310	77.6018008	12.9681932	Prestige Towers						
1000000036332260	77.6074716	12.9736132	Rest House Road						
1000000036332260	77.604809	12.9735284	Rest House Crescent Road						
1000000036332260	77.6040681	12.9752958	Rest House Crescent Road						
1000000036434480	77.6382646	12.9760219	10th Main Road						
1000000036435950	77.6312383	12.9685058	Someshwarpura 1st Main						
1000000036436970	77.6435389	12.9739342	6th Main Road						
1000000036675580	77.5500905	13.0243719	Station Service Road						
1000000036676090	77.5338198	13.0384471	Barath Fritz Weiner						
1000000036676280	77.5342208	13.0370575	O Block Approach Road						
1000000036676440	77.5355579	13.0305737	KLE Dental College						
1000000036719830	77.5475287	13.0245056	Tumkur Road						
1000000036720990	77.5674948	13.0129605	CV Raman Road						
1000000036721600	77.5626732	12.9825644	Vatal Nagaraj Road						
1000000036731510	77.5562795	13.0164115	Tumkur Road						
1000000036731510	77.5610342	13.0090304	18th Cross						
1000000036731510	77.5607823	13.0077117	17th cross						
1000000036732210	77.5588587	13.0181187	CV Raman Road						
1000000036732220	77.557714	13.0257547	B. Narayana Swamappa Road						
1000000036732220	77.5595813	13.0236633	Triveni Road						
1000000036732230	77.5541967	13.0198432	Rahman Khan Road						
1000000036732230	77.5613107	13.0243998	9th Cross Road						
1000000036733530	77.5779394	12.9921593	Upper Pipeline Road						
1000000036733530	77.570053	13.0010259	10th Cross	 Malleswaram					
1000000036733530	77.5791944	13.0018459	11th Cross						
1000000036733530	77.5697532	12.996879	5th Cross						
1000000036733530	77.5718382	12.9879471	Railway Platform Road						
1000000036733530	77.5712447	13.0018845	Sampige Road						
1000000036733530	77.5731517	12.998049	Coconut Avenue Road						
1000000036771110	77.5741513	12.9969452	5th Cross						
1000000036771110	77.582735	12.9992942	Sheshadripuram Main Road						
1000000036771110	77.5740549	12.9968661	5th Cross						
1000000036771120	77.5782561	12.9970439	Nagappa Street						
1000000036771120	77.5695437	12.9968299	5th Cross						
1000000036777670	77.5722407	12.9992926	8th Cross						
1000000036777670	77.5662575	13.003681	13th Cross	 Malleswaram					
1000000036777670	77.5731465	12.9983975	7th Cross						
1000000036777680	77.578444	13.0062052	16th cross						
1000000036777680	77.5637503	13.0051006	10th Main						
1000000036777680	77.5635467	13.008268	17th A Cross						
1000000036777680	77.5681681	13.0036737	4th Main						
1000000036777680	77.5667684	13.0036791	6th Main						
1000000036777680	77.5675943	12.9992128	5th Main						
1000000036777680	77.5672189	13.0000649	9th Cross						
1000000036777690	77.5648094	12.999156	9th Main						
1000000036777690	77.5661154	13.0000349	7th Main						
1000000036777690	77.5713123	12.9976439	6th Cross						
1000000036777700	77.5703603	13.0072329	East Park Road						
1000000036777700	77.5700021	13.0027971	West Park road						
1000000036777710	77.5785173	13.0028026	Vyalikaval Main Road						
1000000036777710	77.5623997	13.0045734	14th Cross						
1000000036777710	77.5636927	13.0066794	16th cross						
1000000036777710	77.5611057	13.0077061	13th Main						
1000000036777710	77.5613356	13.008347	12th Main						
1000000036777710	77.5607626	13.0083688	13th Main						
1000000036777720	77.5604025	13.0090699	13th Main						
1000000036777720	77.5604892	12.9802968	Vrishabavathi						
1000000036777720	77.5781306	12.9994944	16th Main Road						
1000000036777730	77.5760567	13.0001031	10th cross	 Swimming Pool Extension					
1000000036777740	77.5720669	13.0072683	17th Cross						
1000000036777750	77.5622689	13.008321	11th Main Road						
1000000036777750	77.577371	13.0018546	4th Main Road						
1000000036777760	77.5809912	13.0043125	1st Main Road						
1000000036777760	77.5823398	13.0035151	2nd Cross Road						
1000000036777760	77.5808352	13.0014189	6th Cross Road						
1000000036777770	77.5804868	13.0033768	8th Cross Road						
1000000036777820	77.5577379	13.0184854	CV Raman Road						
1000000036824640	77.5713433	12.9832141	Platform Road						
1000000036824960	77.568051	12.996832	5th Cross						
1000000036824970	77.5745495	12.9950916	East Link Road						
1000000036846300	77.5863032	12.9886937	T Chowdiah Road						
1000000036851620	77.5984806	12.9650439	Richmond Road						
1000000036851760	77.594394	12.9699636	Vittal Mallya Road						
1000000036852350	77.5953979	12.9658919	Rajaram Mohan Roy Road						
1000000036852350	77.5972642	12.9648823	Richmond Circle Flyover						
1000000036853150	77.5905214	12.9515456	Kengal Hanumanthaiah Circle (Lalbagh Circle)						
1000000036853150	77.5927415	12.9572348	Kengal Hanumanthaiah Road (Double Road)						
1000000036853150	77.5966097	12.9629519	St. Joseph's Arts and Science College						
1000000036853690	77.6170645	12.9701155	Richmond Road						
1000000036883290	77.5979883	12.9933259	Cantonment Station Road						
1000000036883290	77.589214	12.9856533	Millers Road						
1000000036883290	77.599764	12.9711694	Pappana Street						
1000000036883840	77.5998206	12.9852768	Chick Bazaar Road						
1000000036883840	77.6018995	12.9866526	Shivaji Road						
1000000036884360	77.5705187	12.9810463	Platform Road						
1000000036884370	77.5709681	12.9802018	Platform Road						
1000000036884550	77.5758175	12.9806736	Ananda Rao Flyover						
1000000036884550	77.5749503	12.9810648	Race Course Road Exit						
1000000036884560	77.5759668	12.982458	Race Course Road (Devaraj Urs Road)						
1000000036884560	77.578901	12.9839036	Race Course Road (Devaraj Urs Road)						
1000000036884560	77.5786045	12.9887406	Yadhava College Road						
1000000036884560	77.5817452	12.9776226	Freedom Park						
1000000036884560	77.5813476	12.9788978	Kalidasa Road						
1000000036885140	77.5762393	12.9656745	Krishna Rajendra City Market						
1000000036885140	77.5777919	12.9640734	KR Market Bus Terminus						
1000000036885140	77.5721518	12.9644257	Sultan Road						
1000000036885140	77.5682957	12.9636034	Bala Gangadhara Swamy Flyover						
1000000036885200	77.5697436	13.0107861	Corporation Playgrounds						
1000000036897650	77.5833833	12.9686295	Sunklapet Main Road						
1000000036897660	77.5812871	12.9665499	Nagarathpet Main Road						
1000000036897660	77.5839012	12.969182	K.M. Naganna Road						
1000000036897660	77.5747354	12.9729075	Balepet Road						
1000000036897660	77.5702939	12.9714033	Cottonpete Main Road						
1000000036897660	77.5766518	12.9674154	Old Tharagupete Road						
1000000036897660	77.5761241	12.9668403	Gundopanth Street						
1000000036897660	77.5765223	12.9671152	Old Tharagupete Cross						
1000000036897660	77.5806275	12.9689558	Jumma Masjid Road						
1000000036897660	77.57797	12.9710521	Rangaswamy Temple Street						
1000000036897660	77.5737349	12.973689	Park Road						
1000000036897670	77.571838	12.9705245	Akkipete Main Road						
1000000036897670	77.5772618	12.9727976	Kilari Road						
1000000036897670	77.5644234	12.9612255	5th Cross Road						
1000000036897670	77.5827195	12.9642122	PP Lane						
1000000036897670	77.5822537	12.9642766	TP Lane						
1000000036897680	77.5818016	12.9643308	PC Lane						
1000000036897680	77.5816691	12.9654792	Godown Street						
1000000036897680	77.5811735	12.9648001	Gollar Ganganan Lane						
1000000036897680	77.5839468	12.9636276	Narasimharaja Road						
1000000036897680	77.5815003	12.9635102	Silver Jubilee Park Road						
1000000036897680	77.5810697	12.9628872	3rd Cross Road						
1000000036897680	77.5828659	12.9636973	Silver Jubilee Park						
1000000036897680	77.582359	12.9624203	5th Cross Road						
1000000036897680	77.5779827	12.964409	Silver Jubilee Park Road						
1000000036897690	77.5697139	12.9640253	Cottonpete Main Road						
1000000036897690	77.5678751	12.9636642	Mysore Road Flyover						
1000000036897690	77.5671191	12.9653413	Cheluvadipalya Road						
1000000036897690	77.5680631	12.9692053	T.C.M. Royan Road						
1000000036897690	77.5769249	12.9808473	W H Hanumanthappa Road						
1000000036897690	77.5782804	12.9790878	6th Cross Road						
1000000036897690	77.5794934	12.9779864	2nd Main Road						
1000000036897690	77.5775615	12.9780939	4th Cross Road						
1000000036897690	77.5782322	12.9785667	5th Cross Road						
1000000036897700	77.5781267	12.9725046	7th Cross Road						
1000000036897700	77.5763999	12.9798633	5th Main Cross						
1000000036897700	77.5794478	12.9774396	3rd Cross Road						
1000000036897700	77.5777594	12.9775142	4th Main Road						
1000000036897700	77.5789153	12.9727475	6th Cross Road						
1000000036897700	77.5777755	12.9716572	Basavanna Temple Street						
1000000036897700	77.5942564	12.9615997	K.H. Double Road						
1000000036897700	77.5867287	12.9655332	Silver Jubilee Park Road						
1000000036897700	77.5880904	12.964299	Mission Road (Kalinga Rao Road )						
1000000036907510	77.5793892	12.9738042	Kempe Gowda Road						
1000000036907510	77.5844068	12.9699033	Bannappa Park Road						
1000000036907510	77.5867462	12.9671294	4th Cross Road						
1000000036907510	77.5864531	12.9672603	5th Cross Road						
1000000036907510	77.5862721	12.9673216	6th Cross Road						
1000000036907510	77.5861191	12.9673722	7th Cross Road						
1000000036907520	77.5858758	12.967834	8th Cross Road						
1000000036907520	77.585519	12.9676346	9th Cross Road						
1000000036907520	77.5850947	12.9678842	10th Cross Road						
1000000036907520	77.5847217	12.9683594	11th Cross Road						
1000000036907520	77.5843015	12.9687796	12th Cross Road						
1000000036907520	77.5839012	12.969182	13th Cross Road						
1000000036907520	77.5835337	12.9695614	14th Cross Road						
1000000036907520	77.5831543	12.9699871	15th Cross Road						
1000000036907520	77.5827163	12.9703672	16th Cross Road						
1000000036907520	77.5824046	12.9706695	17th Cross Road						
1000000036907530	77.5822148	12.9708665	18th Cross Road						
1000000036907530	77.5819594	12.9719134	19th Cross Road						
1000000036907530	77.5816713	12.9713118	20th Cross Road						
1000000036907530	77.5813097	12.9723418	21st Cross Road						
1000000036907530	77.5818107	12.9675089	Siddanna Lane						
1000000036907530	77.5803808	12.9643753	4th Main Lane						
1000000036907530	77.5808838	12.9656179	Rajanna Lane						
1000000036907530	77.5782108	12.9665151	Old Kasai Road						
1000000036907530	77.5801292	12.9679096	Pillappa Lane						
1000000036907530	77.580489	12.9676785	MM Lane						
1000000036907540	77.5850329	12.96657	3rd Cross Road						
1000000036907540	77.5815856	12.9696158	MM Lane						
1000000036907540	77.581705	12.9705218	Sanjeevappa Lane						
1000000036907540	77.5821716	12.9693628	Makkala Basavanna Temple Street						
1000000036907550	77.5833833	12.9686295	2B Cross Street						
1000000036907550	77.5838836	12.9677386	Chowlu Street						
1000000036907550	77.580489	12.9676785	Kemapanna Lane						
1000000036907550	77.5794371	12.9683957	Kemapanna Lane						
1000000036907560	77.5804322	12.9666446	Mari Munianna Lane						
1000000036907560	77.5786836	12.9672292	Mari Munianna Lane						
1000000036907560	77.5797769	12.9664567	OK Lane						
1000000036907560	77.5809105	12.9659902	OK Lane						
1000000036907560	77.5808148	12.9648175	MM Lane						
1000000036907570	77.577787	12.9650664	Silver Jubilee Park 4th Lane						
1000000036907570	77.5782009	12.9648907	Silver Jubilee Park 8th Lane						
1000000036907570	77.5752848	12.9655685	Sethu Rao Road						
1000000036907570	77.5726591	12.9662527	Poorna Venkata Rao Road						
1000000036907570	77.5838384	12.9670475	Dasopanth Lane						
1000000036907580	77.5825269	12.9655388	PS Road						
1000000036912470	77.5910041	12.9904458	Cunningham Road						
1000000036912470	77.5826189	12.9873873	Crescent Road						
1000000036912470	77.5802019	12.987371	North Park Road						
1000000036912480	77.5795177	12.9930482	Serpentine Road						
1000000036912480	77.5843326	12.9974496	Venkataswamy Raju Road						
1000000036912480	77.5756038	12.9887193	Nagappa Road						
1000000036912480	77.5534099	12.9875727	50th cross						
1000000036913430	77.6107264	12.9660686	Philomena's Hospital Road						
1000000036913430	77.5965928	12.9746733	Kasturba Road						
1000000036913440	77.6003253	12.983096	Plain Street						
1000000036913440	77.6058686	12.9850548	Russel Market						
1000000036913450	77.6089252	12.9890811	Seppings Rd						
1000000036926660	77.6079008	12.9830985	Jewellers Street						
1000000036926670	77.6117288	12.9874655	Armstrong Road						
1000000036954520	77.5781845	12.9757203	1st Cross Road						
1000000036954520	77.5781845	12.9757203	2nd Main Road						
1000000036954620	77.574546	12.9787787	4th Cross						
1000000036957700	77.5758166	12.9807109	Sheshadri Road						
1000000036957700	77.5733629	12.9853376	Risaldar Street						
1000000036957710	77.5732279	12.9877105	Acharya Govind Vittal Bhave Road						
1000000036958060	77.5708037	12.9773676	Gubbi Thotadappa Road						
1000000036958060	77.5697743	12.9688975	Binny Mill Road						
1000000036958060	77.5671106	12.9693244	Belli Mutt Road						
1000000036958310	77.5620155	12.9616362	Sultan Road						
1000000036958500	77.5768084	12.9523367	Sajjan Rao Circle						
